"","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed"
"585",2014-06-07,2807,69.75,1402192800,56.01,1402149600,0.14,51.57,0.69,"clear-day",0.31,0,0,NA,0,"",1021.42,"Clear throughout the day.",1402143241,1402200318,69.75,1402192800,56.01,1402149600,1402124400,9.99,326,2.69
"586",2014-06-08,3547,69.13,1402279200,55.61,1402239600,0.16,54.05,0.78,"partly-cloudy-day",0.35,0,0,NA,0,"",1021.58,"Partly cloudy in the evening.",1402229619,1402286762,69.13,1402279200,55.61,1402239600,1402210800,9.77,315,2.39
"587",2014-06-09,4128,64.92,1402347600,56.15,1402318800,NA,50.32,0.7,"partly-cloudy-night",0.38,0,0,NA,0,"",1020.25,"Partly cloudy overnight.",1402316000,1402373203,64.92,1402347600,56.15,1402318800,1402297200,10,331,3.37
"588",2014-06-10,4530,63.67,1402455600,54.75,1402416000,NA,48.67,0.69,"clear-day",0.41,0,0,NA,0,"",1019.56,"Clear throughout the day.",1402402383,1402459642,63.67,1402455600,54.75,1402416000,1402383600,10,310,1.03
"589",2014-06-11,5196,69.93,1402527600,54.7,1402491600,0.08,50.66,0.68,"clear-day",0.45,0,0,NA,0,"",1015.12,"Clear throughout the day.",1402488769,1402546079,69.93,1402527600,54.7,1402491600,1402470000,10,330,4.8
"590",2014-06-12,4077,67.18,1402614000,56.29,1402578000,NA,51.64,0.74,"clear-day",0.48,5e-04,0.0037,1402639200,0.14,"rain",1010.5,"Clear throughout the day.",1402575158,1402632514,67.18,1402614000,56.29,1402578000,1402556400,9.94,201,4.31
"591",2014-06-13,2266,61.1,1402704000,54.03,1402664400,NA,51.51,0.83,"rain",0.53,0.0044,0.0368,1402653600,0.69,"rain",1014.63,"Light rain in the morning.",1402661549,1402718947,61.1,1402704000,54.03,1402664400,1402642800,9.6,173,9.86
"592",2014-06-14,1773,61.8,1402783200,54.65,1402758000,NA,49.94,0.77,"clear-day",0.56,3e-04,0.0074,1402801200,0.37,"rain",1018.74,"Clear throughout the day.",1402747943,1402805377,61.8,1402783200,54.65,1402758000,1402729200,9.72,174,4.66
"593",2014-06-15,1267,60.52,1402869600,50.92,1402898400,NA,50.14,0.83,"rain",0.6,0.0032,0.0442,1402869600,0.71,"rain",1012.5,"Light rain overnight.",1402834339,1402891805,60.52,1402869600,50.92,1402898400,1402815600,9.6,185,0.32
"594",2014-06-16,3361,60.78,1402956000,50.04,1402923600,0.24,47.08,0.77,"rain",0.63,0.0059,0.0458,1402902000,0.71,"rain",1012.73,"Light rain in the morning.",1402920738,1402978230,60.78,1402956000,50.04,1402923600,1402902000,9.7,192,2.15
"595",2014-06-17,4107,63.67,1403053200,51.95,1403006400,NA,50.78,0.8,"rain",0.67,0.003,0.0263,1403006400,0.64,"rain",1018.75,"Light rain in the morning.",1403007139,1403064653,63.67,1403053200,51.95,1403006400,1402988400,9.7,175,4.74
"596",2014-06-18,4650,62.3,1403136000,54.78,1403092800,0.19,48.28,0.71,"partly-cloudy-day",0.71,0,0,NA,0,"",1019.05,"Partly cloudy in the evening.",1403093543,1403151074,62.3,1403136000,54.78,1403092800,1403074800,10,201,3.43
"597",2014-06-19,4412,72.46,1403218800,54.27,1403172000,0.13,51.89,0.71,"clear-day",0.75,0,0,NA,0,"",1015.91,"Clear throughout the day.",1403179949,1403237492,72.46,1403218800,54.27,1403172000,1403161200,10,213,4.3
"598",2014-06-20,3790,63.59,1403319600,54.1,1403265600,0.23,48.55,0.7,"partly-cloudy-day",0.78,6e-04,0.0074,1403251200,0.37,"rain",1020.58,"Partly cloudy in the afternoon.",1403266358,1403323907,63.59,1403319600,54.1,1403265600,1403247600,9.88,318,1.1
"599",2014-06-21,3204,67.84,1403398800,53.48,1403355600,0.08,45.78,0.6,"clear-day",0.82,0,0,NA,0,"",1019.36,"Clear throughout the day.",1403352769,1403410321,67.84,1403398800,53.48,1403355600,1403334000,10,319,4.83
"600",2014-06-22,2714,70.99,1403481600,55.2,1403442000,0.05,48.73,0.62,"clear-day",0.85,0,0,NA,0,"",1017.97,"Clear throughout the day.",1403439183,1403496731,70.99,1403481600,55.2,1403442000,1403420400,10,318,3.67
"601",2014-06-23,4477,71.37,1403560800,56.42,1403524800,0.05,50.61,0.65,"clear-day",0.89,0,0,NA,0,"",1016.55,"Clear throughout the day.",1403525599,1403583139,71.37,1403560800,56.42,1403524800,1403506800,10,322,3.35
"602",2014-06-24,4342,70.6,1403661600,58.35,1403596800,0.19,55.36,0.76,"partly-cloudy-night",0.92,0,0,NA,0,"",1018.8,"Partly cloudy starting in the evening.",1403612018,1403669545,70.6,1403661600,58.35,1403596800,1403593200,9.76,231,1.88
"603",2014-06-25,4532,72.01,1403737200,57.51,1403697600,0.17,56.51,0.77,"partly-cloudy-day",0.95,0,0,NA,0,"",1013.09,"Partly cloudy in the morning.",1403698439,1403755947,72.01,1403737200,57.51,1403697600,1403679600,10,323,4.92
"604",2014-06-26,3857,67.19,1403820000,59.26,1403794800,NA,55.49,0.78,"clear-day",0.98,0,0,NA,0,"",1009.33,"Clear throughout the day.",1403784862,1403842348,67.19,1403820000,59.26,1403794800,1403766000,10,193,5.58
"605",2014-06-27,2871,67.14,1403906400,56.47,1403874000,NA,55.63,0.8,"clear-day",0.02,0.0012,0.0184,1403859600,0.59,"rain",1008.85,"Clear throughout the day.",1403871288,1403928745,67.14,1403906400,56.47,1403874000,1403852400,9.76,186,6.34
"606",2014-06-28,1780,66.9,1404000000,57.87,1403956800,NA,56.39,0.83,"clear-day",0.05,9e-04,0.0074,1403982000,0.37,"rain",1014.38,"Clear throughout the day.",1403957716,1404015141,66.9,1404000000,57.87,1403956800,1403938800,9.5,183,7.63
"607",2014-06-29,2312,64.01,1404079200,57.78,1404043200,0.22,52.8,0.76,"partly-cloudy-day",0.08,0,0,NA,0,"",1021.21,"Partly cloudy in the morning.",1404044146,1404101533,64.01,1404079200,57.78,1404043200,1404025200,10,207,3.39
"608",2014-06-30,4802,71.01,1404172800,56.83,1404129600,0.06,55.66,0.76,"clear-day",0.11,0,0,NA,0,"",1021.44,"Clear throughout the day.",1404130578,1404187923,71.01,1404172800,56.83,1404129600,1404111600,10,333,4.41
"609",2014-07-01,5147,87.61,1404262800,60.05,1404226800,0.11,56.78,0.63,"clear-day",0.14,0,0,NA,0,"",1011.45,"Clear throughout the day.",1404217013,1404274310,86.73,1404262800,60.05,1404226800,1404198000,10,327,5.53
"610",2014-07-02,4742,77.14,1404342000,62.26,1404367200,0.01,56.13,0.68,"clear-day",0.17,0,0,NA,0,"",1013.05,"Clear throughout the day.",1404303450,1404360695,77.14,1404342000,62.26,1404367200,1404284400,10,229,2.62
"611",2014-07-03,3759,65.42,1404432000,59.12,1404385200,NA,52.63,0.71,"clear-day",0.2,0,0,NA,0,"",1018.53,"Clear throughout the day.",1404389889,1404447077,65.42,1404432000,59.12,1404385200,1404370800,10,264,1.99
"612",2014-07-04,3284,69.16,1404511200,57.55,1404482400,0.17,50.54,0.67,"partly-cloudy-day",0.23,0,0,NA,0,"",1017.46,"Partly cloudy in the evening.",1404476330,1404533457,69.16,1404511200,57.55,1404482400,1404457200,9.97,335,3.88
"613",2014-07-05,1976,70.99,1404590400,57.33,1404565200,0.13,53.9,0.72,"clear-day",0.26,0,0,NA,0,"",1019.35,"Clear throughout the day.",1404562773,1404619833,70.99,1404590400,57.33,1404565200,1404543600,8.51,305,2.28
"614",2014-07-06,2882,79.12,1404680400,59.52,1404648000,0.2,58.37,0.71,"partly-cloudy-night",0.3,0,0,NA,0,"",1020.42,"Partly cloudy in the morning.",1404649217,1404706208,79.12,1404680400,59.52,1404648000,1404630000,9.96,329,3.21
"615",2014-07-07,4456,75.76,1404781200,64.36,1404745200,0.11,62.35,0.79,"clear-day",0.33,0,0,NA,0,"",1019.19,"Clear throughout the day.",1404735664,1404792580,75.76,1404781200,64.36,1404745200,1404716400,9.75,327,6.14
"616",2014-07-08,5215,79.64,1404867600,61.03,1404824400,0.03,59.34,0.73,"clear-day",0.36,0,0,NA,0,"",1016.92,"Clear throughout the day.",1404822113,1404878949,79.64,1404867600,61.03,1404824400,1404802800,10,319,5.13
"617",2014-07-09,5135,72.87,1404954000,60.21,1404914400,0.02,56.21,0.71,"clear-day",0.4,0,0,NA,0,"",1015.51,"Clear throughout the day.",1404908563,1404965316,72.87,1404954000,60.21,1404914400,1404889200,10,332,3.05
"618",2014-07-10,4800,78.5,1405044000,57.97,1404997200,0.01,55.72,0.7,"clear-day",0.44,0,0,NA,0,"",1013.81,"Clear throughout the day.",1404995015,1405051681,78.5,1405044000,57.97,1404997200,1404975600,9.97,305,3.85
"619",2014-07-11,4168,82.81,1405123200,59.09,1405083600,0.06,55.22,0.65,"clear-day",0.47,0,0,NA,0,"",1014.31,"Clear throughout the day.",1405081469,1405138043,82.33,1405123200,59.09,1405083600,1405062000,9.99,311,3.83
"620",2014-07-12,2480,82.84,1405195200,61.48,1405166400,0.13,56.08,0.58,"partly-cloudy-day",0.52,0,0,NA,0,"",1017.77,"Partly cloudy in the evening.",1405167925,1405224402,83,1405195200,61.48,1405166400,1405148400,9.96,328,2.32
"621",2014-07-13,2298,84.19,1405296000,62.58,1405238400,0.11,55.67,0.56,"partly-cloudy-day",0.55,0,0,NA,0,"",1018.18,"Partly cloudy in the morning.",1405254382,1405310759,85,1405296000,62.58,1405238400,1405234800,9.9,314,4.06
"622",2014-07-14,4411,74.34,1405386000,61.35,1405350000,0.06,57.48,0.74,"clear-day",0.59,0,0,NA,0,"",1019.21,"Clear throughout the day.",1405340840,1405397114,74.34,1405386000,61.35,1405350000,1405321200,9.97,239,2.33
"623",2014-07-15,4941,82,1405472400,56.73,1405436400,0.03,55.88,0.75,"clear-day",0.62,0,0,NA,0,"",1018.03,"Clear throughout the day.",1405427300,1405483467,80.62,1405472400,56.73,1405436400,1405407600,9.65,324,3.16
"624",2014-07-16,5009,78.85,1405555200,58.27,1405515600,0,55.05,0.68,"clear-day",0.66,0,0,NA,0,"",1014.99,"Clear throughout the day.",1405513762,1405569817,78.85,1405555200,58.27,1405515600,1405494000,9.71,342,2.5
"625",2014-07-17,4535,73.81,1405638000,58.06,1405598400,0.14,55.41,0.73,"clear-day",0.7,0,0,NA,0,"",1015.89,"Clear throughout the day.",1405600225,1405656165,73.81,1405638000,58.06,1405598400,1405580400,9.69,200,4.31
"626",2014-07-18,4135,71.78,1405731600,56.01,1405688400,0.09,53.56,0.73,"clear-day",0.74,0,0,NA,0,"",1018.37,"Clear throughout the day.",1405686689,1405742510,71.78,1405731600,56.01,1405688400,1405666800,9.61,202,3.41
"627",2014-07-19,2120,71.78,1405807200,60.21,1405771200,0.2,59.11,0.82,"clear-day",0.77,0,0,NA,0,"",1016.19,"Clear throughout the day.",1405773154,1405828854,71.78,1405807200,60.21,1405771200,1405753200,9.83,200,5.97
"628",2014-07-20,1535,62.95,1405839600,58.92,1405864800,NA,54.96,0.82,"clear-day",0.81,0,0,NA,0,"",1014.77,"Clear throughout the day.",1405859621,1405915195,62.95,1405839600,58.92,1405864800,1405839600,9.97,11,1.61
"629",2014-07-21,4525,69.9,1405987200,57.44,1405936800,0.22,51.86,0.7,"partly-cloudy-day",0.84,0,0,NA,0,"",1016.3,"Partly cloudy until afternoon.",1405946088,1406001534,69.9,1405987200,57.44,1405936800,1405926000,10,328,1.61
"630",2014-07-22,4778,63.64,1406062800,56.47,1406030400,0.11,54.05,0.81,"rain",0.87,0,0,NA,0,"",1017.26,"Light rain overnight.",1406032557,1406087871,63.64,1406062800,56.47,1406030400,1406012400,9.8,289,1.19
"631",2014-07-23,1989,63.68,1406163600,57.69,1406120400,NA,57.71,0.91,"rain",0.9,0.0152,0.0773,1406145600,0.77,"rain",1016.43,"Rain in the afternoon.",1406119027,1406174206,63.68,1406163600,57.69,1406120400,1406098800,8,165,4.13
"632",2014-07-24,3002,64.84,1406235600,57.78,1406188800,NA,55.22,0.84,"clear-day",0.93,2e-04,0.0037,1406188800,0.14,"rain",1021.04,"Clear throughout the day.",1406205497,1406260539,64.84,1406235600,57.78,1406188800,1406185200,9.97,149,2.26
"633",2014-07-25,4072,69.62,1406340000,58.27,1406293200,0.13,54.62,0.76,"clear-day",0.96,0,0,NA,0,"",1020.82,"Clear throughout the day.",1406291969,1406346870,69.62,1406340000,58.27,1406293200,1406271600,10,323,3.03
"634",2014-07-26,2710,73.69,1406422800,56.32,1406383200,0.02,54.88,0.74,"clear-day",0.99,0,0,NA,0,"",1020.83,"Clear throughout the day.",1406378441,1406433199,73.69,1406422800,56.32,1406383200,1406358000,9.99,328,3.87
"635",2014-07-27,2627,76.05,1406509200,59.21,1406469600,0.05,56.38,0.7,"clear-day",0.03,0,0,NA,0,"",1020.64,"Clear throughout the day.",1406464915,1406519526,76.05,1406509200,59.21,1406469600,1406444400,9.99,327,5.16
"636",2014-07-28,4796,81.19,1406588400,57.62,1406556000,0,55.42,0.67,"clear-day",0.06,0,0,NA,0,"",1019.17,"Clear throughout the day.",1406551389,1406605851,80.65,1406588400,57.62,1406556000,1406530800,10,323,3.42
"637",2014-07-29,5248,78.93,1406685600,59.31,1406642400,0,56.31,0.67,"clear-day",0.09,0,0,NA,0,"",1019.29,"Clear throughout the day.",1406637863,1406692174,78.93,1406685600,59.31,1406642400,1406617200,10,316,3.1
"638",2014-07-30,5059,78.88,1406772000,59.19,1406725200,0.01,56.49,0.69,"clear-day",0.12,0,0,NA,0,"",1019.86,"Clear throughout the day.",1406724339,1406778496,78.88,1406772000,59.19,1406725200,1406703600,10,317,3.41
"639",2014-07-31,4835,80.82,1406858400,59.28,1406811600,0.04,53.91,0.58,"clear-day",0.15,0,0,NA,0,"",1018.46,"Clear throughout the day.",1406810815,1406864815,80.31,1406858400,59.28,1406811600,1406790000,9.9,325,4.29
"640",2014-08-01,4106,75.62,1406930400,58.71,1406898000,0.06,53.87,0.63,"clear-day",0.18,0,0,NA,0,"",1016.48,"Clear throughout the day.",1406897291,1406951133,75.62,1406930400,58.71,1406898000,1406876400,9.97,327,3.59
"641",2014-08-02,2110,72.19,1407020400,58.9,1406988000,0.07,54.85,0.71,"clear-day",0.21,0,0,NA,0,"",1015.09,"Clear throughout the day.",1406983768,1407037450,72.19,1407020400,58.9,1406988000,1406962800,9.93,339,2.88
"642",2014-08-03,2517,79.84,1407114000,59.44,1407074400,0.06,57.61,0.7,"clear-day",0.25,0,0,NA,0,"",1016.03,"Clear throughout the day.",1407070246,1407123764,79.84,1407114000,59.44,1407074400,1407049200,9.83,329,3.29
"643",2014-08-04,4690,82.67,1407204000,60.39,1407157200,0,55.52,0.65,"clear-day",0.28,0,0,NA,0,"",1014.46,"Clear throughout the day.",1407156724,1407210077,82.39,1407204000,60.39,1407157200,1407135600,9.99,331,2.42
"644",2014-08-05,4819,79,1407286800,58.15,1407243600,0.14,56.27,0.73,"partly-cloudy-day",0.32,0,0,NA,0,"",1017.62,"Partly cloudy in the evening.",1407243202,1407296388,79,1407286800,58.15,1407243600,1407222000,10,236,3.27
"645",2014-08-06,4778,80.56,1407373200,60.15,1407333600,0.2,57.91,0.75,"partly-cloudy-day",0.35,0,0,NA,0,"",1019.59,"Partly cloudy starting in the evening.",1407329681,1407382698,80.26,1407373200,60.15,1407333600,1407308400,9.78,264,2.09
"646",2014-08-07,4553,73.31,1407452400,59.83,1407416400,0.13,56.66,0.74,"clear-day",0.39,0,0,NA,0,"",1018.22,"Clear throughout the day.",1407416160,1407469007,73.31,1407452400,59.83,1407416400,1407394800,9.82,285,1.65
"647",2014-08-08,3956,71.58,1407553200,59.01,1407506400,0.14,53.73,0.68,"partly-cloudy-day",0.42,0,0,NA,0,"",1019.07,"Partly cloudy in the morning.",1407502640,1407555313,71.58,1407553200,59.01,1407506400,1407481200,9.78,347,0.73
"648",2014-08-09,2429,75.13,1407628800,58.34,1407592800,0.12,53.61,0.64,"clear-day",0.46,0,0,NA,0,"",1020.2,"Clear throughout the day.",1407589119,1407641619,75.13,1407628800,58.34,1407592800,1407567600,9.53,328,3.21
"649",2014-08-10,2550,78.92,1407718800,58.05,1407675600,0.01,56.11,0.67,"clear-day",0.49,0,0,NA,0,"",1018.39,"Clear throughout the day.",1407675599,1407727923,78.92,1407718800,58.05,1407675600,1407654000,8.98,327,4.81
"650",2014-08-11,4325,81.82,1407823200,60.13,1407758400,0.03,56.09,0.63,"clear-day",0.54,3e-04,0.0074,1407819600,0.37,"rain",1012.43,"Clear throughout the day.",1407762079,1407814225,80.16,1407823200,60.13,1407758400,1407740400,8.4,5,1.72
"651",2014-08-12,3767,75.08,1407826800,64.41,1407859200,0.19,58.97,0.72,"rain",0.58,0.0011,0.0147,1407909600,0.56,"rain",1010.99,"Rain overnight.",1407848560,1407900527,75.08,1407826800,64.41,1407859200,1407826800,8.99,246,0.62
"652",2014-08-13,3286,68.99,1407967200,60.16,1407927600,NA,60.2,0.86,"rain",0.61,0.0092,0.0552,1407913200,0.73,"rain",1014.44,"Light rain in the morning.",1407935040,1407986826,68.99,1407967200,60.16,1407927600,1407913200,8.85,188,4.53
"653",2014-08-14,4029,64.72,1408050000,58.49,1408024800,0.21,54.83,0.81,"rain",0.65,0.0055,0.0821,1408046400,0.78,"rain",1016.12,"Rain in the afternoon.",1408021521,1408073125,64.72,1408050000,58.49,1408024800,1407999600,9.78,326,2.15
"654",2014-08-15,3122,72.31,1408143600,59.9,1408118400,NA,56.36,0.78,"rain",0.69,0.0012,0.0147,1408111200,0.56,"rain",1016.78,"Light rain in the morning.",1408108001,1408159423,72.31,1408143600,59.9,1408118400,1408086000,9.34,298,0.63
"655",2014-08-16,2384,72.82,1408233600,59.72,1408190400,0.18,55.45,0.73,"partly-cloudy-day",0.72,0,0,NA,0,"",1019.24,"Partly cloudy in the afternoon.",1408194482,1408245719,72.82,1408233600,59.72,1408190400,1408172400,9.96,316,3.28
"656",2014-08-17,2446,76.42,1408323600,57.7,1408287600,0.17,55.31,0.72,"partly-cloudy-night",0.76,0,0,NA,0,"",1019.08,"Partly cloudy in the morning.",1408280963,1408332014,76.42,1408323600,57.7,1408287600,1408258800,10,315,3.9
"657",2014-08-18,4636,78.79,1408406400,58.69,1408370400,0.02,53.34,0.65,"clear-day",0.79,0,0,NA,0,"",1014.31,"Clear throughout the day.",1408367443,1408418308,78.79,1408406400,58.69,1408370400,1408345200,9.91,315,3.94
"658",2014-08-19,4934,75.89,1408485600,60.04,1408456800,0.12,52.96,0.62,"clear-day",0.82,0,0,NA,0,"",1009.68,"Clear throughout the day.",1408453924,1408504601,75.89,1408485600,60.04,1408456800,1408431600,9.99,317,1.34
"659",2014-08-20,4189,69.77,1408586400,59.92,1408539600,0,49.91,0.61,"clear-day",0.85,0,0,NA,0,"",1014.02,"Clear throughout the day.",1408540405,1408590893,69.77,1408586400,59.92,1408539600,1408518000,9.85,198,6.61
"660",2014-08-21,4324,68.18,1408669200,56.01,1408629600,0,49.24,0.66,"clear-day",0.88,0,0,NA,0,"",1016.48,"Clear throughout the day.",1408626886,1408677183,68.18,1408669200,56.01,1408629600,1408604400,9.7,218,2.73
"661",2014-08-22,3835,71.93,1408752000,58.34,1408716000,0.01,50.33,0.65,"clear-day",0.91,0,0,NA,0,"",1017.53,"Clear throughout the day.",1408713367,1408763473,71.93,1408752000,58.34,1408716000,1408690800,9.77,304,3.98
"662",2014-08-23,2430,73.9,1408838400,57.19,1408802400,0.04,49.83,0.62,"clear-day",0.94,0,0,NA,0,"",1018.96,"Clear throughout the day.",1408799847,1408849762,73.9,1408838400,57.19,1408802400,1408777200,9.64,333,2.02
"663",2014-08-24,2419,73.61,1408932000,57.63,1408899600,0.13,50.8,0.65,"partly-cloudy-day",0.97,0,0,NA,0,"",1014.74,"Partly cloudy in the morning.",1408886328,1408936050,73.61,1408932000,57.63,1408899600,1408863600,9.55,328,2.82
"664",2014-08-25,4983,73.7,1409014800,58.27,1408975200,0.07,49.49,0.59,"clear-day",0.01,0,0,NA,0,"",1015.74,"Clear throughout the day.",1408972809,1409022337,73.7,1409014800,58.27,1408975200,1408950000,9.99,325,2.93
"665",2014-08-26,5551,74.11,1409108400,59.51,1409061600,0,48.04,0.55,"clear-day",0.04,0,0,NA,0,"",1016.28,"Dry throughout the day.",1409059289,1409108623,74.11,1409108400,59.51,1409061600,1409036400,9.87,343,2.21
"666",2014-08-27,5046,75.98,1409191200,59.8,1409148000,0.07,49.98,0.57,"partly-cloudy-night",0.07,0,0,NA,0,"",1016.5,"Partly cloudy overnight.",1409145770,1409194909,75.98,1409191200,59.8,1409148000,1409122800,10,331,2.23
"667",2014-08-28,4409,72.04,1409270400,59.2,1409230800,0.19,54.68,0.7,"partly-cloudy-night",0.1,0,0,NA,0,"",1018.26,"Partly cloudy overnight.",1409232250,1409281193,72.04,1409270400,59.2,1409230800,1409209200,10,201,1.78
"668",2014-08-29,3188,70.76,1409353200,60.03,1409324400,0.26,52.85,0.69,"partly-cloudy-night",0.13,0,0,NA,0,"",1015.02,"Partly cloudy starting in the evening.",1409318731,1409367477,70.76,1409353200,60.03,1409324400,1409295600,10,224,2.42
"669",2014-08-30,859,63.76,1409428800,58.61,1409403600,NA,55.28,0.82,"rain",0.16,0.0046,0.0516,1409464800,0.73,"rain",1013.28,"Light rain overnight.",1409405211,1409453760,63.76,1409428800,58.61,1409403600,1409382000,8.58,159,1.14
"670",2014-08-31,1820,65.95,1409529600,57.1,1409490000,NA,52.09,0.73,"clear-day",0.2,0.0011,0.0184,1409482800,0.59,"rain",1017.13,"Clear throughout the day.",1409491691,1409540043,65.95,1409529600,57.1,1409490000,1409468400,8.6,117,1.52
"671",2014-09-01,2356,72.27,1409616000,57.54,1409569200,0.28,51.68,0.67,"partly-cloudy-day",0.23,0,0,NA,0,"",1017.61,"Partly cloudy starting in the afternoon, continuing until evening.",1409578172,1409626324,72.27,1409616000,57.54,1409569200,1409554800,10,172,0.36
"672",2014-09-02,3493,67.79,1409695200,56.92,1409720400,NA,52.6,0.71,"rain",0.27,0.0049,0.0516,1409716800,0.73,"rain",1012.56,"Light rain starting in the evening.",1409664652,1409712605,67.79,1409695200,56.92,1409720400,1409641200,9.71,201,2.87
"673",2014-09-03,4121,65.45,1409796000,56.01,1409749200,0.11,49.05,0.68,"clear-day",0.3,5e-04,0.0074,1409727600,0.37,"rain",1017.32,"Clear throughout the day.",1409751132,1409798886,65.45,1409796000,56.01,1409749200,1409727600,9.94,226,2.03
"674",2014-09-04,4940,69.04,1409871600,55.61,1409839200,0.04,51.04,0.69,"partly-cloudy-day",0.34,0,0,NA,0,"",1019.62,"Partly cloudy in the morning.",1409837612,1409885166,69.04,1409871600,55.61,1409839200,1409814000,10,326,4.25
"675",2014-09-05,4187,77.29,1409961600,59.82,1409922000,0,52.29,0.62,"clear-day",0.38,0,0,NA,0,"",1019.19,"Clear throughout the day.",1409924092,1409971446,77.29,1409961600,59.82,1409922000,1409900400,9.72,336,5.17
"676",2014-09-06,2400,77.61,1410044400,59.77,1410012000,0,49.21,0.54,"clear-day",0.41,0,0,NA,0,"",1014.47,"Dry throughout the day.",1410010572,1410057724,77.61,1410044400,59.77,1410012000,1409986800,9.89,338,4.17
"677",2014-09-07,2214,72.48,1410130800,57.01,1410094800,0.02,46.7,0.58,"clear-day",0.45,0,0,NA,0,"",1011.07,"Dry throughout the day.",1410097051,1410144003,72.48,1410130800,57.01,1410094800,1410073200,9.94,319,1.24
"678",2014-09-08,3809,63.96,1410220800,58.15,1410188400,NA,53.13,0.77,"clear-day",0.49,2e-04,0.0037,1410231600,0.14,"rain",1012.19,"Clear throughout the day.",1410183531,1410230281,63.96,1410220800,58.15,1410188400,1410159600,9.66,197,3.74
"679",2014-09-09,3988,69.34,1410310800,57.15,1410271200,0.15,50.98,0.69,"clear-day",0.53,0,0,NA,0,"",1018.47,"Clear throughout the day.",1410270011,1410316559,69.34,1410310800,57.15,1410271200,1410246000,9.97,200,2.16
"680",2014-09-10,4015,67.87,1410390000,56.01,1410354000,0.11,45.72,0.63,"partly-cloudy-day",0.57,0,0,NA,0,"",1022.52,"Partly cloudy in the afternoon.",1410356491,1410402836,67.87,1410390000,56.01,1410354000,1410332400,9.86,322,3.67
"681",2014-09-11,4042,73.85,1410472800,56.77,1410444000,0.03,36.62,0.4,"clear-day",0.6,0,0,NA,0,"",1023.82,"Dry throughout the day.",1410442970,1410489113,73.85,1410472800,56.77,1410444000,1410418800,10,344,3.68
"682",2014-09-12,3903,69.9,1410559200,57.24,1410530400,0,39.2,0.42,"clear-day",0.64,0,0,NA,0,"",1017.17,"Dry throughout the day.",1410529450,1410575390,69.9,1410559200,57.24,1410530400,1410505200,10,351,5.15
"683",2014-09-13,2367,78.02,1410652800,55.31,1410613200,0,43.32,0.48,"clear-day",0.67,0,0,NA,0,"",1013.31,"Dry throughout the day.",1410615930,1410661666,78.02,1410652800,55.31,1410613200,1410591600,10,352,3.87
"684",2014-09-14,2181,79.29,1410739200,54.41,1410703200,0,43.87,0.52,"clear-day",0.71,0,0,NA,0,"",1011.75,"Dry throughout the day.",1410702409,1410747943,80.84,1410739200,54.41,1410703200,1410678000,10,354,2.67
"685",2014-09-15,4450,73.25,1410829200,55.65,1410789600,0,44.99,0.55,"clear-day",0.74,0,0,NA,0,"",1010.55,"Dry throughout the day.",1410788889,1410834219,73.25,1410829200,55.65,1410789600,1410764400,10,349,2.39
"686",2014-09-16,4338,71.04,1410908400,59.78,1410868800,0.04,52.6,0.66,"clear-day",0.77,0,0,NA,0,"",1011.62,"Clear throughout the day.",1410875369,1410920495,71.04,1410908400,59.78,1410868800,1410850800,9.9,184,3.77
"687",2014-09-17,3725,68.75,1410991200,58.47,1410962400,0.11,52.84,0.71,"partly-cloudy-night",0.8,0,0,NA,0,"",1008.36,"Partly cloudy in the morning.",1410961849,1411006771,68.75,1410991200,58.47,1410962400,1410937200,9.94,324,1.77
"688",2014-09-18,3272,68.07,1411084800,58.52,1411034400,NA,55.9,0.79,"clear-day",0.83,5e-04,0.0037,1411041600,0.14,"rain",1010,"Clear throughout the day.",1411048329,1411093046,68.07,1411084800,58.52,1411034400,1411023600,9.39,192,3.99
"689",2014-09-19,3734,73.93,1411164000,62.81,1411131600,0.19,54.53,0.66,"clear-day",0.86,0,0,NA,0,"",1017.83,"Clear throughout the day.",1411134809,1411179322,73.93,1411164000,62.81,1411131600,1411110000,10,208,1.99
"690",2014-09-20,2225,69.86,1411254000,58.87,1411221600,0.04,54.06,0.72,"clear-day",0.89,0,0,NA,0,"",1016.93,"Clear throughout the day.",1411221289,1411265597,69.86,1411254000,58.87,1411221600,1411196400,9.85,335,6.73
"691",2014-09-21,2217,80.36,1411340400,56.9,1411308000,0.02,54.27,0.67,"clear-day",0.92,0,0,NA,0,"",1011.55,"Clear throughout the day.",1411307769,1411351873,80.37,1411340400,56.9,1411308000,1411282800,10,174,2.41
"692",2014-09-22,3786,69.3,1411430400,62.73,1411401600,0.17,54.63,0.7,"clear-day",0.95,6e-04,0.011,1411398000,0.52,"rain",1014.54,"Clear throughout the day.",1411394250,1411438149,69.3,1411430400,62.73,1411401600,1411369200,8.51,179,3.89
"693",2014-09-23,3416,66.7,1411516800,59.52,1411470000,0.12,58.28,0.84,"rain",0.98,0.0048,0.0368,1411527600,0.69,"rain",1009.92,"Light rain starting in the evening.",1411480730,1411524425,66.7,1411516800,59.52,1411470000,1411455600,8,142,3.33
