"","X.3","X.2","X.1","X","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed","dow","daylight","daylighth","Fri","Mon","Sat","Sun","Thurs","Tues","Wed","Wknd","TTh","holiday","uw","season","count","precipscale","temperaturescale","temperature","rain","ppp","temperatureMaxSq","BGT","elliott","I90","Spokanebrdg","total"
"452",879,879,879,879,2015-03-28,1796,60.13,1427580000,50.15,1427554800,0.31,41.46,0.63,"partly-cloudy-day",0.3,0.0012,0.021,1427526000,0.61,"rain",1024.19,"Partly cloudy until afternoon.",1427551047,1427596424,60.13,1427580000,50.15,1427554800,1427526000,10,196,9.93,"Sat",12.6047222222222,12.6047222222222,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",1796,0,"median",55.14,0,0,3615.6169,1690,NA,962,551,NA
"453",880,880,880,880,2015-03-29,1408,60.17,1427673600,51.63,1427634000,NA,42.72,0.63,"clear-day",0.33,0,0,NA,0,"",1024.06,"Clear throughout the day.",1427637325,1427682909,60.17,1427673600,51.63,1427634000,1427612400,10,171,7.47,"Sun",12.6622222222222,12.6622222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"spring",1408,0,"median",55.9,0,0,3620.4289,1289,NA,929,493,NA
"454",881,881,881,881,2015-03-30,3339,64.5,1427760000,53.96,1427727600,0.14,45.72,0.65,"rain",0.36,0,0,NA,0,"",1016.51,"Light rain overnight.",1427723603,1427769393,64.5,1427760000,53.96,1427727600,1427698800,9.95,184,6.26,"Mon",12.7194444444444,12.7194444444444,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"spring",3339,0,"median",59.23,1,0,4160.25,1137,NA,745,1024,NA
"455",882,882,882,882,2015-03-31,2022,55.69,1427785200,41.05,1427864400,NA,40.73,0.73,"rain",0.39,0.0145,0.0995,1427864400,0.79,"rain",1017.58,"Rain starting in the afternoon.",1427809881,1427855878,55.69,1427785200,44.13,1427868000,1427785200,9.02,139,3.59,"Tues",12.7769444444444,12.7769444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2022,1,"median",49.91,1,0.0700000000000001,3101.3761,486,NA,292,664,NA
"456",883,883,883,883,2015-04-01,2427,52.82,1427918400,39.63,1427871600,NA,38.92,0.73,"rain",0.42,0.007,0.0663,1427932800,0.75,"rain",1025.36,"Rain starting in the afternoon, continuing until evening.",1427896160,1427942362,52.82,1427918400,44.04,1427875200,1427871600,9.85,175,3.96,"Wed",12.8338888888889,12.8338888888889,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",2427,1,"median",48.43,1,0.03,2789.9524,772,NA,402,704,NA
"457",884,884,884,884,2015-04-02,2828,55.98,1428022800,41.42,1427968800,0.21,37.62,0.67,"partly-cloudy-day",0.45,2e-04,0.0037,1427994000,0.14,"rain",1028.75,"Partly cloudy in the afternoon.",1427982438,1428028847,55.98,1428022800,44.02,1427972400,1427958000,9.76,209,2.4,"Thurs",12.8913888888889,12.8913888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",2828,0,"median",50,0,0,3133.7604,951,853,660,896,6188
"458",885,885,885,885,2015-04-03,2611,52.84,1428105600,41.64,1428127200,0.22,38.23,0.69,"rain",0.48,0.0025,0.029,1428091200,0.66,"rain",1023,"Light rain in the afternoon.",1428068718,1428115331,52.84,1428105600,45.01,1428127200,1428044400,9.58,167,5.61,"Fri",12.9480555555556,12.9480555555556,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2611,0,"median",48.925,1,0,2792.0656,658,993,434,644,5340
"459",886,886,886,886,2015-04-04,1987,56.61,1428195600,38.14,1428148800,0.24,33.72,0.6,"partly-cloudy-day",0.51,0,0,NA,0,"",1018.87,"Partly cloudy in the afternoon.",1428154997,1428201816,56.61,1428195600,41.61,1428152400,1428130800,10,183,3.27,"Sat",13.0052777777778,13.0052777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1987,0,"median",49.11,0,0,3204.6921,1784,1253,1312,742,7078
"460",887,887,887,887,2015-04-05,1729,58.68,1428282000,40.13,1428235200,0.1,34.03,0.58,"partly-cloudy-day",0.54,3e-04,0.0037,1428278400,0.14,"rain",1008.17,"Partly cloudy in the morning.",1428241277,1428288300,58.68,1428282000,41.41,1428242400,1428217200,9.97,318,2.85,"Sun",13.0619444444444,13.0619444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1729,0,"median",50.045,0,0,3443.3424,1551,1083,935,555,5853
"461",888,888,888,888,2015-04-06,2955,56.02,1428364800,41.41,1428332400,0.14,36.61,0.6,"partly-cloudy-day",0.57,0,0,NA,0,"",1009.36,"Partly cloudy starting in the afternoon, continuing until evening.",1428327558,1428374785,56.02,1428364800,46.1,1428332400,1428303600,9.92,211,2.44,"Mon",13.1186111111111,13.1186111111111,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2955,0,"median",51.06,0,0,3138.2404,783,1398,542,854,6532
"462",889,889,889,889,2015-04-07,3048,55.93,1428451200,43.85,1428404400,0.12,38.96,0.64,"clear-day",0.6,4e-04,0.01,1428436800,0.51,"rain",1011.12,"Clear throughout the day.",1428413839,1428461269,55.93,1428451200,46.93,1428415200,1428390000,10,334,5.28,"Tues",13.175,13.175,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3048,0,"median",51.43,0,0,3128.1649,854,1370,590,932,6794
"463",890,890,890,890,2015-04-08,3351,61.44,1428526800,45.42,1428505200,0.12,40.09,0.63,"clear-day",0.64,0,0,NA,0,"",1018,"Clear throughout the day.",1428500120,1428547754,61.44,1428526800,46.67,1428490800,1428476400,9.97,229,1.91,"Wed",13.2316666666667,13.2316666666667,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3351,0,"median",54.055,0,0,3774.8736,1221,1577,805,1062,8016
"464",891,891,891,891,2015-04-09,3670,64.05,1428624000,43.5,1428588000,0,39.72,0.63,"clear-day",0.67,0,0,NA,0,"",1019.06,"Clear throughout the day.",1428586402,1428634238,64.05,1428624000,45.53,1428588000,1428562800,10,174,1.73,"Thurs",13.2877777777778,13.2877777777778,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",3670,0,"median",54.79,0,0,4102.4025,1549,1789,941,1150,9099
"465",892,892,892,892,2015-04-10,2219,56.98,1428703200,45.5,1428732000,NA,41.28,0.68,"rain",0.71,0.0151,0.1274,1428724800,0.82,"rain",1012,"Rain starting in the evening.",1428672684,1428720723,56.98,1428703200,49.27,1428724800,1428649200,9.09,186,6.94,"Fri",13.3441666666667,13.3441666666667,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2219,1,"median",53.125,1,0.1,3246.7204,694,1034,443,610,5000
"466",893,893,893,893,2015-04-11,1264,51.33,1428778800,39.82,1428764400,0.27,36.68,0.65,"partly-cloudy-night",0.74,0.0022,0.0274,1428739200,0.65,"rain",1014.14,"Partly cloudy starting in the evening.",1428758968,1428807208,51.33,1428778800,44.82,1428757200,1428735600,9.81,201,5.61,"Sat",13.4,13.4,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1264,0,"median",48.075,0,0,2634.7689,999,609,605,327,3804
"467",894,894,894,894,2015-04-12,1701,54.98,1428879600,41.02,1428825600,0.26,34.66,0.57,"partly-cloudy-day",0.78,0,0,NA,0,"",1021.91,"Partly cloudy until afternoon.",1428845251,1428893692,54.98,1428879600,45.01,1428847200,1428822000,10,191,5.2,"Sun",13.4558333333333,13.4558333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1701,0,"median",49.995,0,0,3022.8004,1472,888,1203,595,5859
"468",895,895,895,895,2015-04-13,2158,51.12,1428951600,36.47,1428991200,0.13,39.83,0.77,"rain",0.82,0.0193,0.0884,1428973200,0.78,"rain",1014.06,"Rain starting in the afternoon.",1428931536,1428980177,51.12,1428951600,41.27,1428991200,1428908400,8.63,178,1.8,"Mon",13.5113888888889,13.5113888888889,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2158,1,"median",46.195,1,0.0600000000000001,2613.2544,482,795,291,621,4347
"469",896,896,896,896,2015-04-14,2424,53.21,1429045200,35.6,1429016400,0.27,37.36,0.76,"rain",0.85,0.0046,0.0405,1428994800,0.7,"rain",1024.78,"Light rain in the evening.",1429017821,1429066662,53.21,1429045200,39.94,1429016400,1428994800,9.72,151,4.02,"Tues",13.5669444444444,13.5669444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2424,1,"median",46.575,1,0,2831.3041,549,921,320,627,4841
"470",897,897,897,897,2015-04-15,3697,54.98,1429149600,36.14,1429102800,0.14,33.43,0.61,"partly-cloudy-day",0.89,0,0,NA,0,"",1033.33,"Partly cloudy in the morning.",1429104107,1429153147,54.98,1429149600,39.88,1429102800,1429081200,10,262,1.26,"Wed",13.6222222222222,13.6222222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3697,0,"median",47.43,0,0,3022.8004,1163,1547,852,959,8218
"471",898,898,898,898,2015-04-16,4002,60.18,1429228800,41.63,1429200000,0.03,36.84,0.58,"clear-day",0.93,0,0,NA,0,"",1027.92,"Clear throughout the day.",1429190394,1429239632,60.18,1429228800,43.33,1429192800,1429167600,10,327,3.86,"Thurs",13.6772222222222,13.6772222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",4002,0,"median",51.755,0,0,3621.6324,1413,1725,1000,1077,9217
"472",899,899,899,899,2015-04-17,3454,62.93,1429311600,46.71,1429272000,0.09,41.29,0.6,"partly-cloudy-night",0.97,0,0,NA,0,"",1024.51,"Partly cloudy overnight.",1429276681,1429326117,62.93,1429311600,48.68,1429279200,1429254000,10,332,4.95,"Fri",13.7322222222222,13.7322222222222,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",3454,0,"median",55.805,0,0,3960.1849,1253,1621,741,910,7979
"473",900,900,900,900,2015-04-18,2401,62.65,1429401600,47.14,1429358400,0.01,40.54,0.58,"clear-day",0.01,0,0,NA,0,"",1026.83,"Clear throughout the day.",1429362970,1429412602,62.65,1429401600,49.68,1429358400,1429340400,10,331,5.34,"Sat",13.7866666666667,13.7866666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2401,0,"median",56.165,0,0,3925.0225,2441,1686,1728,925,9181
"474",901,901,901,901,2015-04-19,2775,64.17,1429488000,44.24,1429448400,0.03,41.64,0.59,"clear-day",0.04,0,0,NA,0,"",1020.75,"Clear throughout the day.",1429449259,1429499087,64.17,1429488000,46.61,1429448400,1429426800,10,325,4.15,"Sun",13.8411111111111,13.8411111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2775,0,"median",55.39,0,0,4117.7889,2781,1687,1729,883,9855
"475",902,902,902,902,2015-04-20,4556,70.31,1429574400,48.76,1429538400,0.02,40.22,0.55,"clear-day",0.08,0,0,NA,0,"",1013.34,"Clear throughout the day.",1429535549,1429585572,70.31,1429574400,48.76,1429538400,1429513200,10,327,3.14,"Mon",13.8952777777778,13.8952777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4556,0,"median",59.535,0,0,4943.4961,1565,2185,1008,1216,10530
"476",903,903,903,903,2015-04-21,3243,59.82,1429653600,42.25,1429678800,0.06,42.99,0.68,"rain",0.11,0.0041,0.0542,1429675200,0.73,"rain",1014.73,"Rain starting in the evening.",1429621840,1429672057,59.82,1429653600,46.01,1429682400,1429599600,9.29,29,1.76,"Tues",13.9491666666667,13.9491666666667,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3243,1,"median",52.915,1,0.01,3578.4324,971,1402,619,989,7224
"477",904,904,904,904,2015-04-22,3351,58.67,1429747200,40.77,1429700400,0.21,35.38,0.61,"partly-cloudy-day",0.15,7e-04,0.01,1429686000,0.51,"rain",1020.81,"Partly cloudy until afternoon.",1429708133,1429758542,58.67,1429747200,43.98,1429700400,1429686000,10,261,0.51,"Wed",14.0025,14.0025,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3351,0,"median",51.325,0,0,3442.1689,1026,1406,705,996,7484
"478",905,905,905,905,2015-04-23,2458,52.12,1429815600,43,1429794000,0.21,37.01,0.64,"rain",0.18,0.0028,0.0226,1429833600,0.62,"rain",1012.56,"Light rain starting in the afternoon, continuing until evening.",1429794426,1429845027,52.12,1429815600,47,1429794000,1429772400,9.35,187,7.8,"Thurs",14.0558333333333,14.0558333333333,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",2458,0,"median",49.56,1,0,2716.4944,615,913,385,715,5086
"479",906,906,906,906,2015-04-24,2276,54.61,1429923600,39.58,1429869600,0.26,39.68,0.7,"rain",0.21,0.0041,0.0379,1429869600,0.69,"rain",1009.78,"Light rain in the morning.",1429880720,1429931512,54.61,1429923600,45.09,1429869600,1429858800,9.72,174,9.14,"Fri",14.1088888888889,14.1088888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",2276,0,"median",49.85,1,0,2982.2521,721,860,342,550,4749
"480",907,907,907,907,2015-04-25,1616,54.58,1429995600,42.43,1429963200,0.22,36.96,0.63,"partly-cloudy-day",0.24,3e-04,0.0063,1429984800,0.29,"rain",1015.58,"Partly cloudy in the morning.",1429967015,1430017997,54.58,1429995600,44.9,1429970400,1429945200,10,249,0.85,"Sat",14.1616666666667,14.1616666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1616,0,"median",49.74,0,0,2978.9764,1571,1000,1014,542,5743
"481",908,908,908,908,2015-04-26,1566,59.67,1430089200,40.32,1430056800,0.07,38.47,0.63,"clear-day",0.27,0,0,NA,0,"",1022.66,"Clear throughout the day.",1430053312,1430104482,59.67,1430089200,43.64,1430053200,1430031600,10,173,4.19,"Sun",14.2138888888889,14.2138888888889,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1566,0,"median",51.655,0,0,3560.5089,1627,1155,1175,597,6120
"482",909,909,909,909,2015-04-27,4140,70.05,1430179200,52.92,1430132400,0.14,47.52,0.65,"clear-day",0.3,0,0,NA,0,"",1020.8,"Clear throughout the day.",1430139609,1430190966,70.05,1430179200,52.92,1430132400,1430118000,9.77,152,1.37,"Mon",14.2658333333333,14.2658333333333,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4140,0,"median",61.485,0,0,4907.0025,1783,2101,1047,1271,10342
"483",910,910,910,910,2015-04-28,2745,61.69,1430215200,50.01,1430272800,NA,46.55,0.73,"rain",0.33,0.0021,0.0126,1430287200,0.54,"rain",1018.7,"Light rain in the evening and overnight.",1430225908,1430277451,61.69,1430215200,50.01,1430272800,1430204400,9.37,159,2.11,"Tues",14.3175,14.3175,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2745,0,"median",55.85,1,0,3805.6561,597,1037,441,857,5677
"484",911,911,911,911,2015-04-29,3437,60.86,1430352000,45.44,1430308800,0.25,40.3,0.62,"partly-cloudy-night",0.36,7e-04,0.01,1430294400,0.51,"rain",1024.07,"Partly cloudy in the morning.",1430312208,1430363936,60.86,1430352000,48,1430308800,1430290800,10,189,5.46,"Wed",14.3688888888889,14.3688888888889,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",3437,0,"median",54.43,0,0,3703.9396,1032,1516,703,1031,7719
"485",912,912,912,912,2015-04-30,3608,58.59,1430438400,47.8,1430402400,0.15,38.73,0.59,"partly-cloudy-day",0.39,0,0,NA,0,"",1024.97,"Partly cloudy until afternoon.",1430398509,1430450420,58.59,1430438400,49.85,1430398800,1430377200,9.99,200,1.96,"Thurs",14.4197222222222,14.4197222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",3608,0,"median",54.22,0,0,3432.7881,1334,1514,909,1124,8489
"486",913,913,913,913,2015-05-01,4224,60.96,1430524800,51.96,1430488800,0.1,41.88,0.6,"partly-cloudy-night",0.42,0,0,NA,0,"",1018.18,"Partly cloudy overnight.",1430484812,1430536904,60.96,1430524800,51.96,1430488800,1430463600,9.94,331,5.64,"Fri",14.47,14.47,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4224,0,"median",56.46,0,0,3716.1216,1461,1981,981,1304,9951
"487",914,914,914,914,2015-05-02,2215,61.78,1430607600,47.48,1430568000,0.11,37.67,0.53,"clear-day",0.46,0,0,NA,0,"",1017.85,"Clear throughout the day.",1430571116,1430623388,61.78,1430607600,49.79,1430571600,1430550000,9.88,331,6.2,"Sat",14.52,14.52,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2215,0,"median",55.785,0,0,3816.7684,2492,1551,1548,894,8700
"488",915,915,915,915,2015-05-03,2235,64.84,1430697600,48.18,1430661600,0,37.26,0.51,"clear-day",0.48,0,0,NA,0,"",1015,"Clear throughout the day.",1430657421,1430709872,64.84,1430697600,48.18,1430661600,1430636400,10,328,4.49,"Sun",14.5697222222222,14.5697222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2235,0,"median",56.51,0,0,4204.2256,2771,1845,1699,892,9442
"489",916,916,916,916,2015-05-04,4520,61.18,1430784000,45.37,1430744400,0.15,40.24,0.6,"partly-cloudy-night",0.52,0,0,NA,0,"",1013.57,"Partly cloudy in the evening.",1430743728,1430796355,61.18,1430784000,48.56,1430748000,1430722800,10,201,7.09,"Mon",14.6186111111111,14.6186111111111,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4520,0,"median",54.87,0,0,3742.9924,1544,1995,979,1383,10421
"490",917,917,917,917,2015-05-05,2605,56.73,1430866800,44.12,1430830800,0.18,40.58,0.68,"rain",0.55,0.011,0.0605,1430834400,0.74,"rain",1017.56,"Rain in the morning and evening.",1430830036,1430882838,56.73,1430866800,48.14,1430838000,1430809200,9.49,184,6.09,"Tues",14.6672222222222,14.6672222222222,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",2605,1,"median",52.435,1,0.02,3218.2929,591,997,376,775,5344
"491",918,918,918,918,2015-05-06,4231,59.36,1430960400,44.03,1430917200,0.2,39.56,0.64,"partly-cloudy-day",0.59,0,0,NA,0,"",1020.21,"Partly cloudy in the afternoon.",1430916345,1430969321,59.36,1430960400,46.79,1430917200,1430895600,10,334,3.83,"Wed",14.7155555555556,14.7155555555556,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",4231,0,"median",53.075,0,0,3523.6096,1179,1687,800,1342,9239
"492",919,919,919,919,2015-05-07,4916,64.6,1431036000,45.65,1431000000,0.07,39.15,0.56,"clear-day",0.62,0,0,NA,0,"",1019.8,"Clear throughout the day.",1431002657,1431055803,64.6,1431036000,46.47,1431000000,1430982000,10,325,3.04,"Thurs",14.7627777777778,14.7627777777778,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",4916,0,"median",55.535,0,0,4173.16,1800,2243,1254,1606,11819
"493",920,920,920,920,2015-05-08,4452,70.48,1431133200,51.1,1431090000,0,40.21,0.51,"clear-day",0.66,0,0,NA,0,"",1016.99,"Dry throughout the day.",1431088969,1431142285,70.48,1431133200,51.1,1431090000,1431068400,10,319,3.54,"Fri",14.81,14.81,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4452,0,"median",60.79,0,0,4967.4304,1790,2157,1140,1378,10917
"494",921,921,921,921,2015-05-09,2753,74.36,1431212400,50.79,1431176400,0.07,37.97,0.46,"clear-day",0.69,0,0,NA,0,"",1018.11,"Dry throughout the day.",1431175283,1431228766,74.36,1431212400,50.79,1431176400,1431154800,10,330,2.94,"Sat",14.8563888888889,14.8563888888889,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2753,0,"median",62.575,0,0,5529.4096,3294,1845,1699,1151,10742
"495",922,922,922,922,2015-05-10,1958,66.81,1431298800,53.13,1431266400,0.08,43.95,0.58,"partly-cloudy-night",0.73,0,0,NA,0,"",1017.51,"Partly cloudy starting in the evening.",1431261599,1431315247,66.81,1431298800,53.13,1431266400,1431241200,10,233,2.24,"Sun",14.9022222222222,14.9022222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1958,0,"median",59.97,0,0,4463.5761,2243,1442,1168,738,7549
"496",923,923,923,923,2015-05-11,3676,56.79,1431403200,52.65,1431363600,NA,45.65,0.71,"clear-day",0.77,0,0,NA,0,"",1015.94,"Clear throughout the day.",1431347917,1431401728,56.79,1431403200,52.65,1431363600,1431327600,9.78,178,5.12,"Mon",14.9475,14.9475,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",3676,0,"median",54.72,0,0,3225.1041,1046,1625,684,1084,8115
"497",924,924,924,924,2015-05-12,3653,58.45,1431478800,53.42,1431446400,NA,47.92,0.77,"rain",0.8,0.0039,0.0437,1431496800,0.71,"rain",1010.84,"Light rain in the afternoon and overnight.",1431434236,1431488207,58.45,1431478800,53.42,1431446400,1431414000,9.7,170,6.65,"Tues",14.9919444444444,14.9919444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",3653,1,"median",55.935,1,0,3416.4025,1039,1518,659,1106,7975
"498",925,925,925,925,2015-05-13,2707,54.65,1431543600,52.65,1431529200,NA,47.65,0.81,"rain",0.84,0.0087,0.0395,1431565200,0.69,"rain",1012.24,"Light rain starting in the afternoon, continuing until evening.",1431520557,1431574687,54.65,1431543600,52.65,1431529200,1431500400,9.11,170,7.71,"Wed",15.0361111111111,15.0361111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",2707,0,"median",53.65,1,0,2986.6225,566,987,359,809,5428
"499",926,926,926,926,2015-05-14,3811,60.18,1431655200,51.04,1431604800,0.1,46.43,0.74,"clear-day",0.88,3e-04,0.0063,1431586800,0.29,"rain",1012.38,"Clear throughout the day.",1431606880,1431661165,60.18,1431655200,51.04,1431604800,1431586800,9.39,315,3.07,"Thurs",15.0791666666667,15.0791666666667,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",3811,0,"median",55.61,0,0,3621.6324,1180,1680,900,1229,8800
"500",927,927,927,927,2015-05-15,5053,63.91,1431734400,51.1,1431698400,0.21,46.34,0.7,"partly-cloudy-day",0.92,3e-04,0.0063,1431698400,0.29,"rain",1011.89,"Partly cloudy in the afternoon.",1431693204,1431747643,63.91,1431734400,51.1,1431698400,1431673200,9.79,260,2.2,"Fri",15.1219444444444,15.1219444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",5053,0,"median",57.505,0,0,4084.4881,1818,2252,1294,1719,12136
"501",928,928,928,928,2015-05-16,1655,59.9,1431831600,53.1,1431784800,NA,46.19,0.69,"clear-day",0.95,0,0,NA,0,"",1015.53,"Clear throughout the day.",1431779531,1431834120,59.9,1431831600,53.1,1431784800,1431759600,10,190,3.96,"Sat",15.1636111111111,15.1636111111111,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",1655,0,"median",56.5,0,0,3588.01,3360,1082,1279,837,8213
"502",929,929,929,929,2015-05-17,2011,63.08,1431900000,53.15,1431864000,0.14,45.49,0.66,"partly-cloudy-night",0.99,0,0,NA,0,"",1018.1,"Partly cloudy overnight.",1431865859,1431920596,63.08,1431900000,53.15,1431864000,1431846000,10,317,3.11,"Sun",15.2047222222222,15.2047222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"spring",2011,0,"median",58.115,0,0,3979.0864,2082,1313,1416,838,7660
"503",930,930,930,930,2015-05-18,4845,71.76,1431997200,53.19,1431954000,0.18,46.44,0.6,"partly-cloudy-day",0.03,0,0,NA,0,"",1017.46,"Partly cloudy in the evening.",1431952189,1432007071,71.76,1431997200,53.19,1431954000,1431932400,9.97,324,4.56,"Mon",15.245,15.245,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"spring",4845,0,"median",62.475,0,0,5149.4976,1940,2229,1113,1715,11842
"504",931,931,931,931,2015-05-19,4872,65.71,1432080000,54.21,1432044000,0.15,47.45,0.67,"partly-cloudy-day",0.06,0,0,NA,0,"",1018.2,"Partly cloudy in the afternoon.",1432038521,1432093546,65.71,1432080000,54.21,1432044000,1432018800,9.45,291,1.95,"Tues",15.2847222222222,15.2847222222222,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"spring",4872,0,"median",59.96,0,0,4317.8041,1715,2235,1079,1536,11437
"505",932,932,932,932,2015-05-20,4580,64.28,1432180800,52.15,1432126800,0.12,47.43,0.7,"clear-day",0.1,0,0,NA,0,"",1014.84,"Clear throughout the day.",1432124855,1432180019,64.28,1432180800,52.15,1432126800,1432105200,8.01,290,2.92,"Wed",15.3233333333333,15.3233333333333,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"spring",4580,0,"median",58.215,0,0,4131.9184,1674,2195,1067,1446,10962
"506",933,933,933,933,2015-05-21,4768,70.68,1432249200,54.34,1432213200,0.05,45.75,0.6,"clear-day",0.13,0,0,NA,0,"",1011.04,"Clear throughout the day.",1432211192,1432266491,70.68,1432249200,54.34,1432213200,1432191600,8.82,335,2.25,"Thurs",15.3608333333333,15.3608333333333,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"spring",4768,0,"median",62.51,0,0,4995.6624,1872,2249,1192,1506,11587
